MANMON-MIB,1.3.6.1.4.1.44648.3.1.10,10342,f,value,1,mmSoftRaidTable
MANMON-MIB,1.3.6.1.4.1.44648.3.1.10.1,10345,f,value,1,mmSoftRaidEntry
MANMON-MIB,1.3.6.1.4.1.44648.3.1.10.1.1,10347,f,value,1,mmSoftRaidIndex
MANMON-MIB,1.3.6.1.4.1.44648.3.1.10.1.2,10349,f,value,1,mmSoftRaidDev
MANMON-MIB,1.3.6.1.4.1.44648.3.1.10.1.3,10351,f,value,1,mmSoftRaidStatus
MANMON-MIB,1.3.6.1.4.1.44648.3.1.10.1.4,10353,f,value,1,mmSoftRaidRebuildStatus
MANMON-MIB,1.3.6.1.4.1.44648.3.1.10.1.5,10355,f,value,1,mmSoftRaidUnitsActive
MANMON-MIB,1.3.6.1.4.1.44648.3.1.11,10358,f,value,1,mmUsersOpenProcessesTable
MANMON-MIB,1.3.6.1.4.1.44648.3.1.11.1,10361,f,value,1,mmUsersOpenProcessesEntry
MANMON-MIB,1.3.6.1.4.1.44648.3.1.11.1.1,10363,f,value,1,mmUsersOpenProcessesIndex
MANMON-MIB,1.3.6.1.4.1.44648.3.1.11.1.2,10365,f,value,1,mmUsersOpenProcessesUserId
MANMON-MIB,1.3.6.1.4.1.44648.3.1.11.1.3,10367,f,value,1,mmUsersOpenProcessesUserName
MANMON-MIB,1.3.6.1.4.1.44648.3.1.11.1.4,10369,f,value,1,mmUsersOpenProcesses
MANMON-MIB,1.3.6.1.4.1.44648.3.1.11.1.5,10371,f,value,1,mmUsersOpenProcessesSoftLimitUsedPercent
MANMON-MIB,1.3.6.1.4.1.44648.3.1.11.1.6,10373,f,value,1,mmUsersOpenProcessesHardLimitUsedPercent
MANMON-MIB,1.3.6.1.4.1.44648.3.2,10375,f,value,1,manmonBasicRoot
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1,10378,f,value,1,mmDiskTable
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1,10381,f,value,1,mmDiskEntry
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1.1,10383,f,value,1,mmDiskIndex
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1.2,10385,f,value,1,mmDiskDev
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1.3,10387,f,value,1,mmDiskUsedPercent
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1.4,10389,f,value,1,mmDiskInodeUsedPercent
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1.5,10391,f,value,1,mmDiskIOPercent
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1.6,10393,f,value,1,mmDiskMountPoints
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1.7,10395,f,value,1,mmDiskTotal
MANMON-MIB,1.3.6.1.4.1.44648.3.2.1.1.8,10397,f,value,1,mmDiskInodeTotal
MANMON-MIB,1.3.6.1.4.1.44648.3.2.3,10400,f,value,1,mmCpuTable
MANMON-MIB,1.3.6.1.4.1.44648.3.2.3.1,10403,f,value,1,mmCpuEntry
